,Section,Section name,SIC2dg1,Division name,Group,Group name,Class,Class name,Sub class,Sub class name
195, C,Manufacturing,23,Manufacture of other non-metallic mineral products,234,Manufacture of other porcelain and ceramic products,2341,Manufacture of ceramic household and ornamental articles,nan,
196, C,Manufacturing,23,Manufacture of other non-metallic mineral products,234,Manufacture of other porcelain and ceramic products,2342,Manufacture of ceramic sanitary fixtures,nan,
197, C,Manufacturing,23,Manufacture of other non-metallic mineral products,234,Manufacture of other porcelain and ceramic products,2343,Manufacture of ceramic insulators and insulating fittings,nan,
198, C,Manufacturing,23,Manufacture of other non-metallic mineral products,234,Manufacture of other porcelain and ceramic products,2344,Manufacture of other technical ceramic products,nan,
199, C,Manufacturing,23,Manufacture of other non-metallic mineral products,234,Manufacture of other porcelain and ceramic products,2349,Manufacture of other ceramic products,nan,
200, C,Manufacturing,23,Manufacture of other non-metallic mineral products,235,"Manufacture of cement, lime and plaster",2351,Manufacture of cement,nan,
201, C,Manufacturing,23,Manufacture of other non-metallic mineral products,235,"Manufacture of cement, lime and plaster",2352,Manufacture of lime and plaster,nan,
202, C,Manufacturing,23,Manufacture of other non-metallic mineral products,236,"Manufacture of articles of concrete, cement and plaster",2361,Manufacture of concrete products for construction purposes,nan,
203, C,Manufacturing,23,Manufacture of other non-metallic mineral products,236,"Manufacture of articles of concrete, cement and plaster",2362,Manufacture of plaster products for construction purposes,nan,
204, C,Manufacturing,23,Manufacture of other non-metallic mineral products,236,"Manufacture of articles of concrete, cement and plaster",2363,Manufacture of ready-mixed concrete,nan,
205, C,Manufacturing,23,Manufacture of other non-metallic mineral products,236,"Manufacture of articles of concrete, cement and plaster",2364,Manufacture of mortars,nan,
206, C,Manufacturing,23,Manufacture of other non-metallic mineral products,236,"Manufacture of articles of concrete, cement and plaster",2365,Manufacture of fibre cement,nan,
207, C,Manufacturing,23,Manufacture of other non-metallic mineral products,236,"Manufacture of articles of concrete, cement and plaster",2369,"Manufacture of other articles of concrete, plaster and cement",nan,
208, C,Manufacturing,23,Manufacture of other non-metallic mineral products,237,"Cutting, shaping and finishing of stone",2370,"Cutting, shaping and finishing of stone",nan,
209, C,Manufacturing,23,Manufacture of other non-metallic mineral products,239,Manufacture of abrasive products and non-metallic mineral products n.e.c.,2391,Production of abrasive products,nan,
210, C,Manufacturing,23,Manufacture of other non-metallic mineral products,239,Manufacture of abrasive products and non-metallic mineral products n.e.c.,2399,Manufacture of other non-metallic mineral products n.e.c.,nan,
211, C,Manufacturing,24,Manufacture of basic metals,241,Manufacture of basic iron and steel and of ferro-alloys,2410,Manufacture of basic iron and steel and of ferro-alloys,nan,
212, C,Manufacturing,24,Manufacture of basic metals,242,"Manufacture of tubes, pipes, hollow profiles and related fittings, of steel",2420,"Manufacture of tubes, pipes, hollow profiles and related fittings, of steel",nan,
213, C,Manufacturing,24,Manufacture of basic metals,243,Manufacture of other products of first processing of steel,2431,Cold drawing of bars,nan,
214, C,Manufacturing,24,Manufacture of basic metals,243,Manufacture of other products of first processing of steel,2432,Cold rolling of narrow strip,nan,
215, C,Manufacturing,24,Manufacture of basic metals,243,Manufacture of other products of first processing of steel,2433,Cold forming or folding,nan,
216, C,Manufacturing,24,Manufacture of basic metals,243,Manufacture of other products of first processing of steel,2434,Cold drawing of wire,nan,
217, C,Manufacturing,24,Manufacture of basic metals,244,Manufacture of basic precious and other non-ferrous metals,2441,Precious metals production,nan,
218, C,Manufacturing,24,Manufacture of basic metals,244,Manufacture of basic precious and other non-ferrous metals,2442,Aluminium production,nan,
219, C,Manufacturing,24,Manufacture of basic metals,244,Manufacture of basic precious and other non-ferrous metals,2443,"Lead, zinc and tin production",nan,
220, C,Manufacturing,24,Manufacture of basic metals,244,Manufacture of basic precious and other non-ferrous metals,2444,Copper production,nan,
221, C,Manufacturing,24,Manufacture of basic metals,244,Manufacture of basic precious and other non-ferrous metals,2445,Other non-ferrous metal production,nan,
222, C,Manufacturing,24,Manufacture of basic metals,244,Manufacture of basic precious and other non-ferrous metals,2446,Processing of nuclear fuel,nan,
223, C,Manufacturing,24,Manufacture of basic metals,245,Casting of metals,2451,Casting of iron,nan,
224, C,Manufacturing,24,Manufacture of basic metals,245,Casting of metals,2452,Casting of steel,nan,
225, C,Manufacturing,24,Manufacture of basic metals,245,Casting of metals,2453,Casting of light metals,nan,
226, C,Manufacturing,24,Manufacture of basic metals,245,Casting of metals,2454,Casting of other non-ferrous metals,nan,
227, C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",251,Manufacture of structural metal products,2511,Manufacture of metal structures and parts of structures,nan,
228, C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",251,Manufacture of structural metal products,2512,Manufacture of doors and windows of metal,nan,
229, C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",252,"Manufacture of tanks, reservoirs and containers of metal",2521,Manufacture of central heating radiators and boilers,nan,
230, C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",252,"Manufacture of tanks, reservoirs and containers of metal",2529,"Manufacture of other tanks, reservoirs and containers of metal",nan,
231, C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",253,"Manufacture of steam generators, except central heating hot water boilers",2530,"Manufacture of steam generators, except central heating hot water boilers",nan,
232, C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",254,Manufacture of weapons and ammunition,2540,Manufacture of weapons and ammunition,nan,
233, C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",255,"Forging, pressing, stamping and roll-forming of metal; powder metallurgy",2550,"Forging, pressing, stamping and roll-forming of metal; powder metallurgy",nan,
234, C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",256,Treatment and coating of metals; machining,2561,Treatment and coating of metals,nan,
235, C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",256,Treatment and coating of metals; machining,2562,Machining,nan,
236, C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",257,"Manufacture of cutlery, tools and general hardware",2571,Manufacture of cutlery,nan,
237, C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",257,"Manufacture of cutlery, tools and general hardware",2572,Manufacture of locks and hinges,nan,
238, C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",257,"Manufacture of cutlery, tools and general hardware",2573,Manufacture of tools,nan,
239, C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",259,Manufacture of other fabricated metal products,2591,Manufacture of steel drums and similar containers,nan,
240, C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",259,Manufacture of other fabricated metal products,2592,Manufacture of light metal packaging,nan,
241, C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",259,Manufacture of other fabricated metal products,2593,"Manufacture of wire products, chain and springs",nan,
242, C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",259,Manufacture of other fabricated metal products,2594,Manufacture of fasteners and screw machine products,nan,
243, C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",259,Manufacture of other fabricated metal products,2599,Manufacture of other fabricated metal products n.e.c.,nan,
244, C,Manufacturing,26,"Manufacture of computer, electronic and optical products",261,Manufacture of electronic components and boards,2611,Manufacture of electronic components,nan,
245, C,Manufacturing,26,"Manufacture of computer, electronic and optical products",261,Manufacture of electronic components and boards,2612,Manufacture of loaded electronic boards,nan,
246, C,Manufacturing,26,"Manufacture of computer, electronic and optical products",262,Manufacture of computers and peripheral equipment,2620,Manufacture of computers and peripheral equipment,nan,
247, C,Manufacturing,26,"Manufacture of computer, electronic and optical products",263,Manufacture of communication equipment,2630,Manufacture of communication equipment,nan,
248, C,Manufacturing,26,"Manufacture of computer, electronic and optical products",263,Manufacture of communication equipment,2630,Manufacture of communication equipment,26301,Manufacture of telegraph and telephone apparatus and equipment
249, C,Manufacturing,26,"Manufacture of computer, electronic and optical products",263,Manufacture of communication equipment,2630,Manufacture of communication equipment,26309,Manufacture of communication equipment (other than telegraph and telephone apparatus and equipment)
250, C,Manufacturing,26,"Manufacture of computer, electronic and optical products",264,Manufacture of consumer electronics,2640,Manufacture of consumer electronics,nan,
251, C,Manufacturing,26,"Manufacture of computer, electronic and optical products",265,"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks",2651,"Manufacture of instruments and appliances for measuring, testing and navigation",nan,
252, C,Manufacturing,26,"Manufacture of computer, electronic and optical products",265,"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks",2651,"Manufacture of instruments and appliances for measuring, testing and navigation",26511,"Manufacture of electronic instruments and appliances for measuring, testing, and navigation, except industrial process control equipment"
253, C,Manufacturing,26,"Manufacture of computer, electronic and optical products",265,"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks",2651,"Manufacture of instruments and appliances for measuring, testing and navigation",26512,Manufacture of electronic industrial process control equipment
254, C,Manufacturing,26,"Manufacture of computer, electronic and optical products",265,"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks",2651,"Manufacture of instruments and appliances for measuring, testing and navigation",26513,"Manufacture of non-electronic instruments and appliances for measuring, testing and navigation, except industrial process control equipment"
255, C,Manufacturing,26,"Manufacture of computer, electronic and optical products",265,"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks",2651,"Manufacture of instruments and appliances for measuring, testing and navigation",26514,Manufacture of non-electronic industrial process control equipment
256, C,Manufacturing,26,"Manufacture of computer, electronic and optical products",265,"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks",2652,Manufacture of watches and clocks,nan,
257, C,Manufacturing,26,"Manufacture of computer, electronic and optical products",266,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",2660,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",nan,
258, C,Manufacturing,26,"Manufacture of computer, electronic and optical products",267,Manufacture of optical instruments and photographic equipment,2670,Manufacture of optical instruments and photographic equipment,nan,
259, C,Manufacturing,26,"Manufacture of computer, electronic and optical products",267,Manufacture of optical instruments and photographic equipment,2670,Manufacture of optical instruments and photographic equipment,26701,Manufacture of optical precision instruments
260, C,Manufacturing,26,"Manufacture of computer, electronic and optical products",267,Manufacture of optical instruments and photographic equipment,2670,Manufacture of optical instruments and photographic equipment,26702,Manufacture of photographic and cinematographic equipment
261, C,Manufacturing,26,"Manufacture of computer, electronic and optical products",268,Manufacture of magnetic and optical media,2680,Manufacture of magnetic and optical media,nan,
262, C,Manufacturing,27,Manufacture of electrical equipment,271,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",2711,"Manufacture of electric motors, generators and transformers",nan,
263, C,Manufacturing,27,Manufacture of electrical equipment,271,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",2712,Manufacture of electricity distribution and control apparatus,nan,
264, C,Manufacturing,27,Manufacture of electrical equipment,272,Manufacture of batteries and accumulators,2720,Manufacture of batteries and accumulators,nan,
265, C,Manufacturing,27,Manufacture of electrical equipment,273,Manufacture of wiring and wiring devices,2731,Manufacture of fibre optic cables,nan,
266, C,Manufacturing,27,Manufacture of electrical equipment,273,Manufacture of wiring and wiring devices,2732,Manufacture of other electronic and electric wires and cables,nan,
267, C,Manufacturing,27,Manufacture of electrical equipment,273,Manufacture of wiring and wiring devices,2733,Manufacture of wiring devices,nan,
268, C,Manufacturing,27,Manufacture of electrical equipment,274,Manufacture of electric lighting equipment,2740,Manufacture of electric lighting equipment,nan,
269, C,Manufacturing,27,Manufacture of electrical equipment,275,Manufacture of domestic appliances,2751,Manufacture of electric domestic appliances,nan,
270, C,Manufacturing,27,Manufacture of electrical equipment,275,Manufacture of domestic appliances,2752,Manufacture of non-electric domestic appliances,nan,
271, C,Manufacturing,27,Manufacture of electrical equipment,279,Manufacture of other electrical equipment,2790,Manufacture of other electrical equipment,nan,
272, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,281,Manufacture of general-purpose machinery,2811,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines",nan,
273, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,281,Manufacture of general-purpose machinery,2812,Manufacture of fluid power equipment,nan,
274, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,281,Manufacture of general-purpose machinery,2813,Manufacture of other pumps and compressors,nan,
275, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,281,Manufacture of general-purpose machinery,2813,Manufacture of other pumps and compressors,28131,Manufacture of pumps
276, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,281,Manufacture of general-purpose machinery,2813,Manufacture of other pumps and compressors,28132,Manufacture of compressors
277, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,281,Manufacture of general-purpose machinery,2814,Manufacture of other taps and valves,nan,
278, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,281,Manufacture of general-purpose machinery,2815,"Manufacture of bearings, gears, gearing and driving elements",nan,
279, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,282,Manufacture of other general-purpose machinery,2821,"Manufacture of ovens, furnaces and furnace burners",nan,
280, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,282,Manufacture of other general-purpose machinery,2822,Manufacture of lifting and handling equipment,nan,
281, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,282,Manufacture of other general-purpose machinery,2823,Manufacture of office machinery and equipment (except computers and peripheral equipment),nan,
282, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,282,Manufacture of other general-purpose machinery,2824,Manufacture of power-driven hand tools,nan,
283, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,282,Manufacture of other general-purpose machinery,2825,Manufacture of non-domestic cooling and ventilation equipment,nan,
284, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,282,Manufacture of other general-purpose machinery,2829,Manufacture of other general-purpose machinery n.e.c.,nan,
285, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,283,Manufacture of agricultural and forestry machinery,2830,Manufacture of agricultural and forestry machinery,nan,
286, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,283,Manufacture of agricultural and forestry machinery,2830,Manufacture of agricultural and forestry machinery,28301,Manufacture of agricultural tractors
287, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,283,Manufacture of agricultural and forestry machinery,2830,Manufacture of agricultural and forestry machinery,28302,Manufacture of agricultural and forestry machinery (other than agricultural tractors)
288, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,284,Manufacture of metal forming machinery and machine tools,2841,Manufacture of metal forming machinery,nan,
289, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,284,Manufacture of metal forming machinery and machine tools,2849,Manufacture of other machine tools,nan,
290, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,289,Manufacture of other special-purpose machinery,2891,Manufacture of machinery for metallurgy,nan,
291, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,289,Manufacture of other special-purpose machinery,2892,"Manufacture of machinery for mining, quarrying and construction",nan,
292, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,289,Manufacture of other special-purpose machinery,2892,"Manufacture of machinery for mining, quarrying and construction",28921,Manufacture of machinery for mining
293, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,289,Manufacture of other special-purpose machinery,2892,"Manufacture of machinery for mining, quarrying and construction",28922,Manufacture of earthmoving equipment
294, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,289,Manufacture of other special-purpose machinery,2892,"Manufacture of machinery for mining, quarrying and construction",28923,Manufacture of equipment for concrete crushing and screening roadworks
295, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,289,Manufacture of other special-purpose machinery,2893,"Manufacture of machinery for food, beverage and tobacco processing",nan,
296, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,289,Manufacture of other special-purpose machinery,2894,"Manufacture of machinery for textile, apparel and leather production",nan,
297, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,289,Manufacture of other special-purpose machinery,2895,Manufacture of machinery for paper and paperboard production,nan,
298, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,289,Manufacture of other special-purpose machinery,2896,Manufacture of plastics and rubber machinery,nan,
299, C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,289,Manufacture of other special-purpose machinery,2899,Manufacture of other special-purpose machinery n.e.c.,nan,
300, C,Manufacturing,29,"Manufacture of motor vehicles, trailers and semi-trailers",291,Manufacture of motor vehicles,2910,Manufacture of motor vehicles,nan,
301, C,Manufacturing,29,"Manufacture of motor vehicles, trailers and semi-trailers",292,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,2920,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,nan,
302, C,Manufacturing,29,"Manufacture of motor vehicles, trailers and semi-trailers",292,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,2920,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,29201,Manufacture of bodies (coachwork) for motor vehicles (except caravans)
303, C,Manufacturing,29,"Manufacture of motor vehicles, trailers and semi-trailers",292,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,2920,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,29202,Manufacture of trailers and semi-trailers
304, C,Manufacturing,29,"Manufacture of motor vehicles, trailers and semi-trailers",292,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,2920,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,29203,Manufacture of caravans
305, C,Manufacturing,29,"Manufacture of motor vehicles, trailers and semi-trailers",293,Manufacture of parts and accessories for motor vehicles,2931,Manufacture of electrical and electronic equipment for motor vehicles,nan,
306, C,Manufacturing,29,"Manufacture of motor vehicles, trailers and semi-trailers",293,Manufacture of parts and accessories for motor vehicles,2932,Manufacture of other parts and accessories for motor vehicles,nan,
307, C,Manufacturing,30,Manufacture of other transport equipment,301,Building of ships and boats,3011,Building of ships and floating structures,nan,
308, C,Manufacturing,30,Manufacture of other transport equipment,301,Building of ships and boats,3012,Building of pleasure and sporting boats,nan,
309, C,Manufacturing,30,Manufacture of other transport equipment,302,Manufacture of railway locomotives and rolling stock,3020,Manufacture of railway locomotives and rolling stock,nan,
310, C,Manufacturing,30,Manufacture of other transport equipment,303,Manufacture of air and spacecraft and related machinery,3030,Manufacture of air and spacecraft and related machinery,nan,
311, C,Manufacturing,30,Manufacture of other transport equipment,304,Manufacture of military fighting vehicles,3040,Manufacture of military fighting vehicles,nan,
312, C,Manufacturing,30,Manufacture of other transport equipment,309,Manufacture of transport equipment n.e.c.,3091,Manufacture of motorcycles,nan,
313, C,Manufacturing,30,Manufacture of other transport equipment,309,Manufacture of transport equipment n.e.c.,3092,Manufacture of bicycles and invalid carriages,nan,
314, C,Manufacturing,30,Manufacture of other transport equipment,309,Manufacture of transport equipment n.e.c.,3099,Manufacture of other transport equipment n.e.c.,nan,
315, C,Manufacturing,31,Manufacture of furniture,310,Manufacture of furniture,3101,Manufacture of office and shop furniture,nan,
316, C,Manufacturing,31,Manufacture of furniture,310,Manufacture of furniture,3102,Manufacture of kitchen furniture,nan,
317, C,Manufacturing,31,Manufacture of furniture,310,Manufacture of furniture,3103,Manufacture of mattresses,nan,
318, C,Manufacturing,31,Manufacture of furniture,310,Manufacture of furniture,3109,Manufacture of other furniture,nan,
319, C,Manufacturing,32,Other manufacturing,321,"Manufacture of jewellery, bijouterie and related articles",3211,Striking of coins,nan,
320, C,Manufacturing,32,Other manufacturing,321,"Manufacture of jewellery, bijouterie and related articles",3212,Manufacture of jewellery and related articles,nan,
321, C,Manufacturing,32,Other manufacturing,321,"Manufacture of jewellery, bijouterie and related articles",3213,Manufacture of imitation jewellery and related articles,nan,
322, C,Manufacturing,32,Other manufacturing,322,Manufacture of musical instruments,3220,Manufacture of musical instruments,nan,
323, C,Manufacturing,32,Other manufacturing,323,Manufacture of sports goods,3230,Manufacture of sports goods,nan,
324, C,Manufacturing,32,Other manufacturing,324,Manufacture of games and toys,3240,Manufacture of games and toys,nan,
325, C,Manufacturing,32,Other manufacturing,324,Manufacture of games and toys,3240,Manufacture of games and toys,32401,Manufacture of professional and arcade games and toys
326, C,Manufacturing,32,Other manufacturing,324,Manufacture of games and toys,3240,Manufacture of games and toys,32409,Manufacture of games and toys (other than professional and arcade games and toys) n.e.c.
327, C,Manufacturing,32,Other manufacturing,325,Manufacture of medical and dental instruments and supplies,3250,Manufacture of medical and dental instruments and supplies,nan,
328, C,Manufacturing,32,Other manufacturing,329,Other manufacturing n.e.c.,3291,Manufacture of brooms and brushes,nan,
329, C,Manufacturing,32,Other manufacturing,329,Other manufacturing n.e.c.,3299,Other manufacturing n.e.c.,nan,
330, C,Manufacturing,33,Repair and installation of machinery and equipment,331,"Repair of fabricated metal products, machinery and equipment",3311,Repair of fabricated metal products,nan,
331, C,Manufacturing,33,Repair and installation of machinery and equipment,331,"Repair of fabricated metal products, machinery and equipment",3312,Repair of machinery,nan,
332, C,Manufacturing,33,Repair and installation of machinery and equipment,331,"Repair of fabricated metal products, machinery and equipment",3313,Repair of electronic and optical equipment,nan,
333, C,Manufacturing,33,Repair and installation of machinery and equipment,331,"Repair of fabricated metal products, machinery and equipment",3314,Repair of electrical equipment,nan,
334, C,Manufacturing,33,Repair and installation of machinery and equipment,331,"Repair of fabricated metal products, machinery and equipment",3315,Repair and maintenance of ships and boats,nan,
335, C,Manufacturing,33,Repair and installation of machinery and equipment,331,"Repair of fabricated metal products, machinery and equipment",3316,Repair and maintenance of aircraft and spacecraft,nan,
336, C,Manufacturing,33,Repair and installation of machinery and equipment,331,"Repair of fabricated metal products, machinery and equipment",3317,Repair and maintenance of other transport equipment,nan,
337, C,Manufacturing,33,Repair and installation of machinery and equipment,331,"Repair of fabricated metal products, machinery and equipment",3319,Repair of other equipment,nan,
338, C,Manufacturing,33,Repair and installation of machinery and equipment,332,Installation of industrial machinery and equipment,3320,Installation of industrial machinery and equipment,nan,
339, D,"Electricity, gas, steam and air conditioning supply",35,"Electricity, gas, steam and air conditioning supply",351,"Electric power generation, transmission and distribution",3511,Production of electricity,nan,
340, D,"Electricity, gas, steam and air conditioning supply",35,"Electricity, gas, steam and air conditioning supply",351,"Electric power generation, transmission and distribution",3512,Transmission of electricity,nan,
341, D,"Electricity, gas, steam and air conditioning supply",35,"Electricity, gas, steam and air conditioning supply",351,"Electric power generation, transmission and distribution",3513,Distribution of electricity,nan,
342, D,"Electricity, gas, steam and air conditioning supply",35,"Electricity, gas, steam and air conditioning supply",351,"Electric power generation, transmission and distribution",3514,Trade of electricity,nan,
343, D,"Electricity, gas, steam and air conditioning supply",35,"Electricity, gas, steam and air conditioning supply",352,Manufacture of gas; distribution of gaseous fuels through mains,3521,Manufacture of gas,nan,
344, D,"Electricity, gas, steam and air conditioning supply",35,"Electricity, gas, steam and air conditioning supply",352,Manufacture of gas; distribution of gaseous fuels through mains,3522,Distribution of gaseous fuels through mains,nan,
345, D,"Electricity, gas, steam and air conditioning supply",35,"Electricity, gas, steam and air conditioning supply",352,Manufacture of gas; distribution of gaseous fuels through mains,3523,Trade of gas through mains,nan,
346, D,"Electricity, gas, steam and air conditioning supply",35,"Electricity, gas, steam and air conditioning supply",353,Steam and air conditioning supply,3530,Steam and air conditioning supply,nan,
347, E,"Water supply; sewerage, waste management and remediation activities",36,"Water collection, treatment and supply",360,"Water collection, treatment and supply",3600,"Water collection, treatment and supply",nan,
348, E,"Water supply; sewerage, waste management and remediation activities",37,Sewerage,370,Sewerage,3700,Sewerage,nan,
349, E,"Water supply; sewerage, waste management and remediation activities",38,"Waste collection, treatment and disposal activities; materials recovery",381,Waste collection,3811,Collection of non-hazardous waste,nan,
350, E,"Water supply; sewerage, waste management and remediation activities",38,"Waste collection, treatment and disposal activities; materials recovery",381,Waste collection,3812,Collection of hazardous waste,nan,
